0,0,0
0.01,0.009999833334167,0
0.02,0.019998666693333,0
0.03,0.029995500202496,0
0.04,0.039989334186634,0
0.05,0.049979169270678,0
0.06,0.059964006479445,0
0.07,0.069942847337533,0
0.08,0.079914693969173,0
0.09,0.089878549198011,0
0.1,0.099833416646828,0
0.11,0.109778300837175,0
0.12,0.119712207288919,0
0.13,0.129634142619695,0
0.14,0.139543114644236,0
0.15,0.149438132473599,0
0.16,0.159318206614246,0
0.17,0.169182349066996,0
0.18,0.179029573425824,0
0.19,0.188858894976501,0
0.2,0.198669330795061,0
0.21,0.2084598998461,0
0.22,0.218229623080869,0
0.23,0.227977523535188,0
0.24,0.237702626427135,0
0.25,0.247403959254523,0
0.26,0.257080551892155,0
0.27,0.266731436688831,0
0.28,0.276355648564114,0
0.29,0.285952225104835,0
0.3,0.29552020666134,0
0.31,0.305058636443443,0
0.32,0.314566560616118,0
0.33,0.324043028394868,0
0.34,0.333487092140814,0
0.35,0.342897807455451,0
0.36,0.35227423327509,0
0.37,0.361615431964962,0
0.38,0.370920469412983,0
0.39,0.380188415123161,0
0.4,0.38941834230865,0
0.41,0.398609327984423,0
0.42,0.40776045305957,0
0.43,0.416870802429211,0
0.44,0.425939465066,0
0.45,0.43496553411123,0
0.46,0.44394810696552,0
0.47,0.452886285379068,0
0.48,0.461779175541483,0
0.49,0.470625888171158,0
0.5,0.479425538604203,0
0.51,0.488177246882908,0
0.52,0.496880137843737,0
0.53,0.505533341204847,0
0.54,0.514135991653113,0
0.55,0.522687228930659,0
0.56,0.531186197920883,0
0.57,0.539632048733969,0
0.58,0.548023936791874,0
0.59,0.556361022912784,0
0.6,0.564642473395035,0
0.61,0.572867460100481,0
0.62,0.581035160537305,0
0.63,0.58914475794227,0
0.64,0.597195441362392,0
0.65,0.60518640573604,0
0.66,0.613116851973434,0
0.67,0.62098598703656,0
0.68,0.628793024018469,0
0.69,0.636537182221968,0
0.7,0.644217687237691,0
0.71,0.651833771021537,0
0.72,0.659384671971473,0
0.73,0.666869635003698,0
0.74,0.674287911628145,0
0.75,0.681638760023334,0
0.76,0.688921445110551,0
0.77,0.696135238627357,0
0.78,0.70327941920041,0
0.79,0.710353272417608,0
0.8,0.717356090899523,0
0.81,0.724287174370143,0
0.82,0.731145829726896,0
0.83,0.737931371109963,0
0.84,0.744643119970859,0
0.85,0.751280405140293,0
0.86,0.757842562895277,0
0.87,0.764328937025505,0
0.88,0.770738878898969,0
0.89,0.777071747526824,0
0.9,0.783326909627483,0
0.91,0.789503739689951,0
0.92,0.795601620036366,0
0.93,0.801619940883777,0
0.94,0.807558100405114,0
0.95,0.813415504789374,0
0.96,0.819191568300998,0
0.97,0.82488571333845,0
0.98,0.83049737049197,0
0.99,0.836025978600521,0
1,0.841470984807896,0
1.01,0.846831844618015,0
1.02,0.852108021949363,0
1.03,0.857298989188603,0
1.04,0.862404227243338,0
1.05,0.867423225594017,0
1.06,0.872355482344986,0
1.07,0.877200504274682,0
1.08,0.881957806884948,0
1.09,0.886626914449487,0
1.1,0.891207360061435,0
1.11,0.895698685680048,0
1.12,0.900100442176505,0
1.13,0.904412189378826,0
1.14,0.908633496115883,0
1.15,0.912763940260521,0
1.16,0.916803108771767,0
1.17,0.920750597736136,0
